,Title,Year,Certificate,Rating,Metascore,Votes,Gross,Movie_time_min,History,Biography,Horror,Adventure,Animation,Sport,Thriller,Drama,Western,Action,Mystery,Music,Romance,Film-Noir,War,Comedy,Family,Musical,Sci-Fi,Fantasy,Crime
15957,17,1990,R,6.9,72.0,40025,86303188.0,127,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15958,12,1990,R,6.9,86.0,26811,13446769.0,110,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15959,10,1989,PG,6.9,,72124,36602000.0,102,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15960,7,1988,R,6.9,66.0,51715,17637950.0,120,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15961,16,1987,R,6.9,67.0,81326,156645693.0,119,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15962,8,1984,R,6.9,82.0,35949,3569083.0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
15963,7,1982,R,6.9,71.0,74394,78868508.0,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
15964,14,1980,R,6.9,,33750,19853892.0,102,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15965,7,1979,R,6.9,73.0,199120,8750000.0,88,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15966,19,1967,PG,6.9,61.0,103942,43084787.0,117,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15967,10,2020,TV-MA,6.8,,51249,,94,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
15968,7,2018,R,6.8,69.0,31752,,143,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15969,14,2018,R,6.8,67.0,139634,53548586.0,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15970,2,2019,R,6.8,81.0,258480,175084580.0,116,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15971,7,2018,TV-MA,6.8,76.0,25868,,101,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15972,9,2019,R,6.8,65.0,43004,,98,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15973,17,2019,PG,6.8,,42766,,102,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15974,20,2020,PG-13,6.8,,30802,,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15975,26,2017,R,6.8,72.0,80532,25106315.0,132,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15976,16,2016,PG-13,6.8,83.0,26220,30999.0,84,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15977,25,2018,R,6.8,,66552,87008.0,152,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15978,23,2016,R,6.8,65.0,107481,,86,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15979,10,2014,R,6.8,83.0,223192,14673301.0,100,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15980,12,2018,R,6.8,79.0,299294,32732301.0,115,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15981,13,2014,PG-13,6.8,62.0,51567,3319109.0,107,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15982,7,2015,PG-13,6.8,,407819,200074175.0,148,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15983,12,2014,Not Rated,6.8,86.0,208595,924279.0,94,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15984,16,2016,PG-13,6.8,,64553,27550735.0,117,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15985,17,2014,R,6.8,73.0,74742,17237244.0,122,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15986,8,2012,R,6.8,,234164,48086903.0,110,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15987,8,2013,PG-13,6.8,68.0,49580,2268296.0,116,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15988,7,2015,R,6.8,,240155,31569268.0,120,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
15989,15,2014,PG-13,6.8,,438658,102427862.0,113,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
15990,9,2015,R,6.8,,82898,27285953.0,103,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15991,18,2014,PG-13,6.8,,54399,,112,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15992,10,2013,PG-13,6.8,,50693,,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15993,6,2013,R,6.8,,106133,1702277.0,99,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15994,8,2011,R,6.8,64.0,246633,51580136.0,117,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15995,9,2011,PG-13,6.8,70.0,293517,75658097.0,106,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15996,9,2010,PG-13,6.8,,292689,54009150.0,103,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15997,10,2012,R,6.8,,73107,1939441.0,106,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15998,7,2011,PG-13,6.8,,255912,63686397.0,113,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
15999,16,2010,R,6.8,,26346,48430.0,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16000,4,2009,Not Rated,6.8,,110426,,101,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16001,8,2010,R,6.8,65.0,67884,31177548.0,113,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16002,18,2013,R,6.8,63.0,111666,11326836.0,116,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16003,12,2014,R,6.8,73.0,35152,414623.0,109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16004,17,2009,PG,6.8,,107378,137855863.0,96,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16005,9,2008,R,6.8,65.0,80926,5824.0,91,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16006,5,2011,PG-13,6.8,65.0,194739,40259119.0,111,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16007,9,2010,PG-13,6.8,69.0,48113,9528092.0,108,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16008,10,2010,R,6.8,63.0,134537,35053660.0,115,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16009,9,2007,R,6.8,,55173,9736045.0,122,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16010,16,2007,R,6.8,,87070,28563179.0,117,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16011,11,2006,R,6.8,,30271,,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16012,9,2007,PG-13,6.8,62.0,229452,80209692.0,105,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16013,17,2007,R,6.8,,33923,25775.0,95,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16014,2,2008,PG-13,6.8,,238799,81159365.0,123,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16015,11,2010,PG-13,6.8,69.0,191471,81562942.0,98,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16016,17,2007,R,6.8,,25140,969869.0,101,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16017,13,2005,R,6.8,,140136,74494381.0,109,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16018,12,2008,R,6.8,,110049,26415649.0,109,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16019,10,2005,PG-13,6.8,,308333,35818913.0,136,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16020,4,2005,R,6.8,,77713,3626883.0,99,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16021,15,2002,PG-13,6.8,,293552,25296447.0,92,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16022,6,2002,R,6.8,,30691,,95,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16023,12,2002,R,6.8,,57830,,105,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16024,6,2002,R,6.8,83.0,37980,1641788.0,98,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16025,14,2002,R,6.8,64.0,119168,31597131.0,96,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16026,10,2002,R,6.8,65.0,269681,96397334.0,112,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16027,10,2001,R,6.8,71.0,56257,19719930.0,124,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16028,24,2001,PG-13,6.8,,368816,144533925.0,106,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16029,9,2001,R,6.8,71.0,125143,71069884.0,124,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16030,8,2001,R,6.8,,264096,165092268.0,131,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16031,21,1999,R,6.8,70.0,66718,16640210.0,121,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16032,8,1999,R,6.8,68.0,97229,2840417.0,97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16033,17,1998,PG-13,6.8,63.0,175936,94095523.0,136,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16034,9,2001,R,6.8,,150933,31602566.0,122,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16035,23,1996,R,6.8,,76736,33328051.0,121,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16036,26,1996,R,6.8,,59441,38619405.0,110,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16037,7,1996,R,6.8,61.0,27607,295493.0,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
16038,10,1995,R,6.8,86.0,46209,21284514.0,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
16039,39,1995,R,6.8,,27097,529766.0,115,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16040,19,1995,R,6.8,61.0,40948,32392047.0,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16041,10,1994,R,6.8,64.0,28559,7881335.0,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16042,10,1994,PG-13,6.8,65.0,63671,92115211.0,119,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16043,8,1993,R,6.8,,127442,158348367.0,154,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16044,11,1989,R,6.8,66.0,39652,58571513.0,113,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16045,9,1989,R,6.8,70.0,38832,7825009.0,96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16046,10,1987,PG,6.8,66.0,57208,25893810.0,120,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16047,11,1984,R,6.8,69.0,31696,8801940.0,114,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16048,30,1984,PG,6.8,,51557,40200000.0,116,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16049,8,1981,R,6.8,,52017,14225876.0,103,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16050,7,1980,R,6.8,,69064,21378000.0,89,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16051,16,1973,PG,6.8,,102343,35377836.0,121,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16052,10,2020,R,6.7,,180741,,116,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16053,6,2018,R,6.7,63.0,31117,,105,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16054,3,2020,PG-13,6.7,67.0,60175,,90,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16055,10,2019,R,6.7,83.0,26294,,84,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16056,13,2020,R,6.7,70.0,146961,,125,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16057,17,2019,PG-13,6.7,84.0,35092,,91,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16058,11,2019,TV-14,6.7,64.0,83661,,113,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16059,10,2017,R,6.7,63.0,28611,1377.0,110,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16060,12,2018,Not Rated,6.7,,37501,85200.0,105,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16061,13,2017,R,6.7,75.0,39300,2830775.0,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
16062,13,2019,R,6.7,,34293,,109,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16063,27,2017,R,6.7,,293583,100234838.0,141,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16064,15,2018,R,6.7,,146022,102084362.0,121,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16065,6,2017,R,6.7,,53152,,115,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16066,8,2015,R,6.7,68.0,36098,176637.0,105,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16067,15,2014,R,6.7,81.0,48566,1168902.0,99,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16068,14,2015,R,6.7,,91500,9252038.0,96,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16069,9,2014,R,6.7,76.0,96543,322600.0,100,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16070,13,2014,R,6.7,64.0,38051,5000.0,92,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16071,42,2019,R,6.7,,86585,,110,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16072,13,2017,R,6.7,63.0,185046,51687870.0,115,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16073,43,2016,PG-13,6.7,,163447,87242834.0,127,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16074,8,2013,R,6.7,,117358,51872378.0,94,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16075,10,2011,R,6.7,62.0,75713,1987762.0,102,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16076,10,2011,R,6.7,63.0,38167,176432.0,100,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16077,10,2013,PG-13,6.7,,107826,71349120.0,115,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
16078,7,2011,PG-13,6.7,,389559,37520095.0,109,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16079,10,2012,R,6.7,,215712,126373434.0,115,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16080,17,2010,Not Rated,6.7,,34312,,118,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16081,16,2011,R,6.7,75.0,104080,1024175.0,88,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16082,32,2009,R,6.7,65.0,26079,166980.0,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16083,14,2013,R,6.7,,210548,46000903.0,113,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16084,6,2013,R,6.7,,204333,75612460.0,109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16085,11,2013,R,6.7,,235378,25132228.0,115,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16086,17,2009,R,6.7,,62500,27154426.0,132,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16087,8,2009,R,6.7,,147622,10330853.0,108,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16088,10,2010,Not Rated,6.7,,33803,,117,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16089,8,2018,R,6.7,64.0,68860,2474044.0,152,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16090,12,2007,Not Rated,6.7,,41248,3597372.0,162,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
16091,15,2009,PG-13,6.7,,283129,133375846.0,138,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16092,14,2007,R,6.7,,70772,9534258.0,105,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16093,13,2008,R,6.7,72.0,52156,2203641.0,111,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16094,17,2007,PG-13,6.7,,51407,971561.0,108,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
16095,6,2008,R,6.7,64.0,374852,134508551.0,110,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16096,9,2007,R,6.7,,31412,,95,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16097,14,2006,R,6.7,62.0,30919,418296.0,115,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16098,13,2007,R,6.7,,60059,36793804.0,122,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16099,12,2006,R,6.7,,141834,35662731.0,108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16100,10,2010,PG-13,6.7,,252504,77222099.0,117,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16101,26,2005,PG-13,6.7,,124507,75072454.0,119,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16102,21,2006,R,6.7,,194923,62318875.0,106,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16103,16,2009,PG-13,6.7,,164137,43818839.0,135,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16104,11,2005,R,6.7,65.0,44641,12594698.0,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16105,17,2006,R,6.7,61.0,100959,59952835.0,167,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16106,11,2003,PG-13,6.7,,104371,47726342.0,104,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16107,7,2002,R,6.7,66.0,28647,503714.0,99,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16108,13,2003,R,6.7,70.0,44189,10105505.0,102,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16109,10,2003,R,6.7,,33890,12212417.0,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16110,10,2002,PG-13,6.7,,31353,,101,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16111,25,2004,R,6.7,,220733,57761012.0,119,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16112,5,2002,PG-13,6.7,,349124,227966634.0,106,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16113,6,2001,R,6.7,,38984,81525.0,94,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
16114,20,2002,PG-13,6.7,,61671,35168966.0,138,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16115,10,2002,R,6.7,63.0,84386,52801000.0,124,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
16116,18,2000,R,6.7,,32807,6055661.0,119,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16117,17,2000,R,6.7,,240857,53331147.0,98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16118,8,2002,R,6.7,,208027,82348319.0,117,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16119,9,2000,R,6.7,,230630,39785027.0,119,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
16120,13,1999,R,6.7,67.0,37696,19283782.0,142,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
16121,18,1999,R,6.7,,161956,66518655.0,118,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16122,14,1999,R,6.7,,174409,18661336.0,133,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16123,10,1998,PG-13,6.7,,408823,201573391.0,151,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16124,6,1997,R,6.7,,51027,6633400.0,125,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16125,13,1997,R,6.7,,168963,26673242.0,96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16126,17,1997,R,6.7,,97475,75982834.0,135,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16127,9,1998,R,6.7,,37570,8838938.0,111,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16128,14,1997,R,6.7,,52806,50007168.0,121,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16129,6,1996,R,6.7,,122947,136492681.0,121,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16130,10,1993,R,6.7,,52683,2395231.0,117,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16131,14,1993,R,6.7,,166639,58055768.0,115,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16132,15,1992,R,6.7,,162517,144731527.0,118,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16133,8,1992,R,6.7,61.0,83995,25792310.0,99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16134,13,1991,R,6.7,61.0,33777,47624253.0,97,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16135,9,1991,R,6.7,,76349,77868585.0,137,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16136,6,1988,R,6.7,66.0,25593,46616067.0,120,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16137,15,1987,R,6.7,,146732,38122105.0,101,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16138,20,1987,PG,6.7,,93838,51185897.0,130,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16139,8,1985,R,6.7,,153203,35100000.0,90,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16140,9,1983,R,6.7,,77310,21200000.0,110,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16141,18,1981,PG,6.7,,96690,62300000.0,127,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16142,12,1976,R,6.7,,43781,46200000.0,96,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16143,27,1974,PG,6.7,,100673,20972000.0,125,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16144,8,1971,R,6.7,75.0,50066,2437000.0,86,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16145,31,1969,PG,6.7,61.0,86302,22800000.0,142,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16146,16,2021,PG-13,6.6,,170363,,138,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16147,10,2019,R,6.6,,58406,,99,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16148,29,2020,R,6.6,78.0,74525,,134,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16149,4,2019,R,6.6,,72419,7743794.0,118,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16150,23,2019,R,6.6,65.0,34356,2410914.0,104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16151,5,2019,PG-13,6.6,,225059,111048468.0,129,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16152,6,2018,PG-13,6.6,,52112,31445012.0,96,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16153,4,2017,R,6.6,,217647,30234022.0,104,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16154,15,2017,PG-13,6.6,,128755,55683845.0,96,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16155,16,2018,PG-13,6.6,,37883,17612099.0,122,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16156,4,2016,R,6.6,67.0,117723,,82,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
